datetime,date,year,month,day,hour,time_period,season,city,wind_speed,NA,solar_radiation,dew_point,humidity,temperature,wind_direction,quality_flag
2025-12-19T07:00:02Z,2025-12-19,2025,December,19,7,Morning,Winter,Bizerte,4.72,339.53333333333336,0,15.7,100,15.7,135.1,ok
2025-12-19T05:00:02Z,2025-12-19,2025,December,19,5,Night,Winter,Bizerte,1.09,339.56666666666666,0,15.3,100,15.3,329.5,ok
2025-12-19T03:00:02Z,2025-12-19,2025,December,19,3,Night,Winter,Bizerte,0.77,339.8666666666667,0,15.3,100,15.3,98.7,ok
2025-12-18T23:00:02Z,2025-12-18,2025,December,18,23,Evening,Winter,Bizerte,0.21,340.03333333333336,0,15.3,93.8,16.3,45.9,ok
2025-12-18T21:00:02Z,2025-12-18,2025,December,18,21,Evening,Winter,Bizerte,0.8,339.90000000000003,0,15.4,88.2,17.4,74.4,ok
2025-12-18T19:00:02Z,2025-12-18,2025,December,18,19,Evening,Winter,Bizerte,0.66,339.8333333333333,0,15.9,92.8,17.1,9.3,ok
2025-12-18T17:00:02Z,2025-12-18,2025,December,18,17,Afternoon,Winter,Bizerte,0.26,339.7,0,16.3,87.8,18.4,20.6,ok
2025-12-18T15:00:02Z,2025-12-18,2025,December,18,15,Afternoon,Winter,Bizerte,2.98,339.59999999999997,62,15.8,76.8,20,111.8,ok
2025-12-18T13:00:02Z,2025-12-18,2025,December,18,13,Afternoon,Winter,Bizerte,0.52,339.7,233,18.1,100,18.1,260.7,ok
2025-12-18T11:00:02Z,2025-12-18,2025,December,18,11,Morning,Winter,Bizerte,1.48,340.06666666666666,131,16.4,100,16.4,185.2,ok
2025-12-18T09:00:02Z,2025-12-18,2025,December,18,9,Morning,Winter,Bizerte,0.83,339.90000000000003,97,15.1,100,15.1,222.5,ok
2025-12-18T07:00:02Z,2025-12-18,2025,December,18,7,Morning,Winter,Bizerte,0.78,339.76666666666665,0,14.2,100,14.2,313.1,ok
2025-12-18T05:00:02Z,2025-12-18,2025,December,18,5,Night,Winter,Bizerte,1.61,339.43333333333334,0,15.1,100,15.1,242.5,ok
2025-12-18T03:00:02Z,2025-12-18,2025,December,18,3,Night,Winter,Bizerte,0.82,339.59999999999997,0,14.8,100,14.8,308.9,ok
2025-12-18T01:00:02Z,2025-12-18,2025,December,18,1,Night,Winter,Bizerte,0.47,339.53333333333336,0,14.8,100,14.8,224.3,ok
2025-12-17T23:00:02Z,2025-12-17,2025,December,17,23,Evening,Winter,Bizerte,1.24,339.5,0,14.3,100,14.3,311.1,ok
2025-12-17T21:00:02Z,2025-12-17,2025,December,17,21,Evening,Winter,Bizerte,0.66,339.23333333333335,0,14.4,100,14.4,297.3,ok
2025-12-17T19:00:02Z,2025-12-17,2025,December,17,19,Evening,Winter,Bizerte,0.68,339.03333333333336,0,13.2,85.4,15.7,148.4,ok
2025-12-17T17:00:02Z,2025-12-17,2025,December,17,17,Afternoon,Winter,Bizerte,0.45,338.59999999999997,3,13.8,80.6,17.2,58.5,ok
2025-12-17T15:00:02Z,2025-12-17,2025,December,17,15,Afternoon,Winter,Bizerte,3.13,338.26666666666665,220,12.7,62.4,20.1,140.3,ok
2025-12-17T13:00:02Z,2025-12-17,2025,December,17,13,Afternoon,Winter,Bizerte,1.73,338.43333333333334,362,11.5,64.5,18.3,71.2,ok
2025-12-17T11:00:02Z,2025-12-17,2025,December,17,11,Morning,Winter,Bizerte,0.53,338.76666666666665,282,10.3,66.4,16.6,318.5,ok
2025-12-17T09:00:02Z,2025-12-17,2025,December,17,9,Morning,Winter,Bizerte,0.87,338.53333333333336,123,10,90.3,11.6,221.7,ok
2025-12-17T07:00:02Z,2025-12-17,2025,December,17,7,Morning,Winter,Bizerte,0.52,337.96666666666664,0,9,94.7,9.8,285.1,ok
2025-12-17T05:00:02Z,2025-12-17,2025,December,17,5,Night,Winter,Bizerte,0.65,337.53333333333336,0,9.5,93.2,10.6,334.2,ok
2025-12-17T03:00:02Z,2025-12-17,2025,December,17,3,Night,Winter,Bizerte,0.46,337.40000000000003,0,8.4,83.2,11.2,289.3,ok
2025-12-17T01:00:02Z,2025-12-17,2025,December,17,1,Night,Winter,Bizerte,1.61,337.23333333333335,1,9.6,82.1,12.6,198.9,ok
2025-12-16T23:00:02Z,2025-12-16,2025,December,16,23,Evening,Winter,Bizerte,0.82,337.09999999999997,0,10.2,88.3,12.1,171.4,ok
2025-12-16T21:00:02Z,2025-12-16,2025,December,16,21,Evening,Winter,Bizerte,0.86,336.8,0,10.4,81.2,13.6,266.3,ok
2025-12-16T19:00:02Z,2025-12-16,2025,December,16,19,Evening,Winter,Bizerte,2.01,336.59999999999997,1,10,77.3,13.9,287,ok
2025-12-16T17:00:02Z,2025-12-16,2025,December,16,17,Afternoon,Winter,Bizerte,1.69,336.23333333333335,4,10.7,69.5,16.3,289.5,ok
2025-12-16T15:00:02Z,2025-12-16,2025,December,16,15,Afternoon,Winter,Bizerte,0.62,335.93333333333334,232,8.7,41.7,22.3,117.2,ok
2025-12-16T13:00:02Z,2025-12-16,2025,December,16,13,Afternoon,Winter,Bizerte,2.37,336.06666666666666,430,11.1,52.3,21.3,294.5,ok
2025-12-16T11:00:02Z,2025-12-16,2025,December,16,11,Morning,Winter,Bizerte,1.68,336.53333333333336,369,11.9,70.4,17.3,171.6,ok
2025-12-16T10:00:02Z,2025-12-16,2025,December,16,10,Morning,Winter,Bizerte,1.11,336.56666666666666,137,13.9,96.3,14.5,227.8,ok
2025-12-16T09:00:02Z,2025-12-16,2025,December,16,9,Morning,Winter,Bizerte,0.38,336.43333333333334,17,14.1,100,14.1,171.9,ok
2025-12-16T07:00:02Z,2025-12-16,2025,December,16,7,Morning,Winter,Bizerte,1.71,336.3333333333333,0,14,99.1,14.2,310.3,ok
2025-12-16T05:00:02Z,2025-12-16,2025,December,16,5,Night,Winter,Bizerte,0.26,336.40000000000003,0,14.9,100,14.9,20.5,ok
2025-12-16T03:00:02Z,2025-12-16,2025,December,16,3,Night,Winter,Bizerte,0.84,336.73333333333335,0,14.8,100,14.8,225.9,ok
2025-12-16T02:00:02Z,2025-12-16,2025,December,16,2,Night,Winter,Bizerte,0.56,336.96666666666664,0,15,98.2,15.3,238.4,ok
2025-12-16T01:00:02Z,2025-12-16,2025,December,16,1,Night,Winter,Bizerte,0.58,337.09999999999997,0,15.1,100,15.1,16.4,ok
2025-12-15T23:00:02Z,2025-12-15,2025,December,15,23,Evening,Winter,Bizerte,1.39,337.6333333333333,0,15.6,100,15.6,228.9,ok
2025-12-15T21:00:02Z,2025-12-15,2025,December,15,21,Evening,Winter,Bizerte,1.99,337.76666666666665,0,15.4,98.2,15.7,187.8,ok
2025-12-15T19:00:02Z,2025-12-15,2025,December,15,19,Evening,Winter,Bizerte,0.72,337.8333333333333,0,15.2,93.8,16.2,187,ok
2025-12-15T17:00:02Z,2025-12-15,2025,December,15,17,Afternoon,Winter,Bizerte,1.04,337.7,0,14,83.4,16.8,189,ok
2025-12-15T15:00:02Z,2025-12-15,2025,December,15,15,Afternoon,Winter,Bizerte,1.37,337.8666666666667,30,12.8,70.9,18.2,141.7,ok
2025-12-15T13:00:02Z,2025-12-15,2025,December,15,13,Afternoon,Winter,Bizerte,2.07,338.1666666666667,67,14,76.2,18.2,146.6,ok
2025-12-15T12:00:02Z,2025-12-15,2025,December,15,12,Afternoon,Winter,Bizerte,0.11,338.46666666666664,33,13.6,75.5,18,174.9,ok
2025-12-15T11:00:02Z,2025-12-15,2025,December,15,11,Morning,Winter,Bizerte,2.19,338.8,40,14.5,86,16.9,334.4,ok
2025-12-15T09:00:02Z,2025-12-15,2025,December,15,9,Morning,Winter,Bizerte,1.03,338.93333333333334,43,14.6,100,14.6,20.5,ok
2025-12-15T07:00:02Z,2025-12-15,2025,December,15,7,Morning,Winter,Bizerte,1.25,339,0,13.5,100,13.5,280.4,ok
2025-12-15T05:00:02Z,2025-12-15,2025,December,15,5,Night,Winter,Bizerte,0.45,339.2,0,13.4,100,13.4,301.8,ok
2025-12-15T03:00:02Z,2025-12-15,2025,December,15,3,Night,Winter,Bizerte,1.5,339.46666666666664,0,13.7,100,13.7,309.6,ok
2025-12-15T01:00:02Z,2025-12-15,2025,December,15,1,Night,Winter,Bizerte,0.84,339.56666666666666,0,13.9,100,13.9,269.1,ok
2025-12-14T23:00:02Z,2025-12-14,2025,December,14,23,Evening,Winter,Bizerte,1.04,339.7,0,13.5,100,13.5,290.4,ok
2025-12-14T21:00:02Z,2025-12-14,2025,December,14,21,Evening,Winter,Bizerte,0.59,339.76666666666665,0,14.1,100,14.1,141.7,ok
2025-12-14T19:00:02Z,2025-12-14,2025,December,14,19,Evening,Winter,Bizerte,1.09,339.6333333333333,0,14.5,100,14.5,279.9,ok
2025-12-14T17:00:02Z,2025-12-14,2025,December,14,17,Afternoon,Winter,Bizerte,1.04,339.40000000000003,2,14.4,83.9,17.2,80.7,ok
2025-12-14T15:00:02Z,2025-12-14,2025,December,14,15,Afternoon,Winter,Bizerte,3.56,339.56666666666666,236,12.9,62.6,20.3,136.3,ok
2025-12-14T13:00:02Z,2025-12-14,2025,December,14,13,Afternoon,Winter,Bizerte,2.43,339.8333333333333,410,12.7,64.8,19.5,146.9,ok
2025-12-14T11:00:02Z,2025-12-14,2025,December,14,11,Morning,Winter,Bizerte,1.72,340.3333333333333,403,13.3,75.4,17.7,113.3,ok
2025-12-14T09:00:02Z,2025-12-14,2025,December,14,9,Morning,Winter,Bizerte,0.71,340.26666666666665,172,13.4,100,13.4,203.8,ok
2025-12-14T07:00:02Z,2025-12-14,2025,December,14,7,Morning,Winter,Bizerte,0.31,340.23333333333335,0,10.5,100,10.5,230.1,ok
2025-12-14T05:00:02Z,2025-12-14,2025,December,14,5,Night,Winter,Bizerte,1.19,340.1666666666667,0,12,100,12,255.2,ok
2025-12-14T03:00:02Z,2025-12-14,2025,December,14,3,Night,Winter,Bizerte,0.76,340.2,0,11.8,100,11.8,305.6,ok
2025-12-14T01:00:02Z,2025-12-14,2025,December,14,1,Night,Winter,Bizerte,1.43,340.26666666666665,0,12.1,100,12.1,277,ok
2025-12-13T23:00:02Z,2025-12-13,2025,December,13,23,Evening,Winter,Bizerte,0.73,340.3666666666667,0,13.6,100,13.6,289.6,ok
2025-12-13T21:00:02Z,2025-12-13,2025,December,13,21,Evening,Winter,Bizerte,0.82,340.2,0,14.6,100,14.6,272.1,ok
2025-12-13T19:00:02Z,2025-12-13,2025,December,13,19,Evening,Winter,Bizerte,0.52,339.93333333333334,0,13.8,87.9,15.8,342.9,ok
2025-12-13T17:00:02Z,2025-12-13,2025,December,13,17,Afternoon,Winter,Bizerte,1.68,339.6666666666667,4,13.4,79.5,17,81.6,ok
2025-12-13T15:00:02Z,2025-12-13,2025,December,13,15,Afternoon,Winter,Bizerte,1.16,339.46666666666664,232,12.8,61.9,20.3,142.7,ok
2025-12-13T14:00:02Z,2025-12-13,2025,December,13,14,Afternoon,Winter,Bizerte,2.76,339.5,354,12.7,65.8,19.3,59.9,ok
2025-12-13T13:00:02Z,2025-12-13,2025,December,13,13,Afternoon,Winter,Bizerte,1.82,339.6666666666667,430,13.9,70.8,19.3,40.1,ok
2025-12-13T11:00:02Z,2025-12-13,2025,December,13,11,Morning,Winter,Bizerte,0.62,340.09999999999997,395,15.2,93.2,16.3,156.9,ok
2025-12-13T09:00:02Z,2025-12-13,2025,December,13,9,Morning,Winter,Bizerte,0.15,339.90000000000003,180,12.5,100,12.5,45.8,ok
2025-12-13T08:00:02Z,2025-12-13,2025,December,13,8,Morning,Winter,Bizerte,0.42,339.73333333333335,36,9.2,100,9.2,11.1,ok
2025-12-13T07:00:02Z,2025-12-13,2025,December,13,7,Morning,Winter,Bizerte,1.83,339.46666666666664,0,11.2,100,11.2,288.9,ok
2025-12-13T05:00:02Z,2025-12-13,2025,December,13,5,Night,Winter,Bizerte,1.69,339.1666666666667,0,11.4,100,11.4,279,ok
2025-12-13T04:00:02Z,2025-12-13,2025,December,13,4,Night,Winter,Bizerte,0.7,339.1666666666667,0,10.2,100,10.2,181.4,ok
2025-12-13T03:00:02Z,2025-12-13,2025,December,13,3,Night,Winter,Bizerte,0.4,339.1666666666667,0,11.2,100,11.2,256.7,ok
2025-12-13T01:00:02Z,2025-12-13,2025,December,13,1,Night,Winter,Bizerte,1.52,339.06666666666666,0,11.5,100,11.5,274.2,ok
2025-12-12T23:00:02Z,2025-12-12,2025,December,12,23,Evening,Winter,Bizerte,1.68,339.1666666666667,0,12.6,100,12.6,296.5,ok
2025-12-12T21:00:02Z,2025-12-12,2025,December,12,21,Evening,Winter,Bizerte,1.94,338.93333333333334,0,12.9,100,12.9,295.7,ok
2025-12-12T20:00:02Z,2025-12-12,2025,December,12,20,Evening,Winter,Bizerte,1.81,338.8333333333333,0,13.2,100,13.2,293.7,ok
2025-12-12T19:00:02Z,2025-12-12,2025,December,12,19,Evening,Winter,Bizerte,1.18,338.7,0,14.7,98.6,14.9,68.3,ok
2025-12-12T18:00:02Z,2025-12-12,2025,December,12,18,Evening,Winter,Bizerte,1.12,338.5,0,13.2,88.8,15.1,50.3,ok
2025-12-12T17:00:02Z,2025-12-12,2025,December,12,17,Afternoon,Winter,Bizerte,3.9,338.3666666666667,5,13.4,82.9,16.3,54.1,ok
2025-12-12T15:00:02Z,2025-12-12,2025,December,12,15,Afternoon,Winter,Bizerte,1.66,338.23333333333335,185,12.7,66.4,19.1,116.5,ok
2025-12-12T13:00:02Z,2025-12-12,2025,December,12,13,Afternoon,Winter,Bizerte,3.31,338.5,351,13.5,76.7,17.7,62.1,ok
2025-12-12T11:00:02Z,2025-12-12,2025,December,12,11,Morning,Winter,Bizerte,0.32,339.09999999999997,443,15.3,100,15.3,103.5,ok
2025-12-12T09:00:02Z,2025-12-12,2025,December,12,9,Morning,Winter,Bizerte,0.49,339.09999999999997,217,12.5,100,12.5,158.6,ok
2025-12-12T08:00:02Z,2025-12-12,2025,December,12,8,Morning,Winter,Bizerte,0.3,338.93333333333334,17,11.8,100,11.8,301.8,ok
2025-12-12T07:00:02Z,2025-12-12,2025,December,12,7,Morning,Winter,Bizerte,0.33,338.8666666666667,0,9.9,100,9.9,238.2,ok
2025-12-12T06:00:02Z,2025-12-12,2025,December,12,6,Morning,Winter,Bizerte,0.42,338.8333333333333,0,9.6,100,9.6,232.3,ok
2025-12-12T05:00:02Z,2025-12-12,2025,December,12,5,Night,Winter,Bizerte,0.49,338.76666666666665,0,11.5,100,11.5,97.8,ok
2025-12-12T03:00:02Z,2025-12-12,2025,December,12,3,Night,Winter,Bizerte,0.22,338.96666666666664,0,12.3,100,12.3,275.1,ok
2025-12-12T01:00:02Z,2025-12-12,2025,December,12,1,Night,Winter,Bizerte,0.65,339.09999999999997,0,13.2,100,13.2,211.7,ok
2025-12-12T00:00:02Z,2025-12-12,2025,December,12,0,Night,Winter,Bizerte,0.94,339.23333333333335,0,12.5,100,12.5,289.2,ok
2025-12-11T23:00:02Z,2025-12-11,2025,December,11,23,Evening,Winter,Bizerte,0.49,339.3333333333333,0,13,100,13,264.9,ok
2025-12-11T21:00:02Z,2025-12-11,2025,December,11,21,Evening,Winter,Bizerte,1.02,339.3666666666667,0,13.4,100,13.4,296,ok
2025-12-11T19:00:02Z,2025-12-11,2025,December,11,19,Evening,Winter,Bizerte,1.46,339.3,0,13.7,89.6,15.4,33.8,ok
2025-12-11T18:00:02Z,2025-12-11,2025,December,11,18,Evening,Winter,Bizerte,1.26,339.2,0,13.7,88.4,15.6,63.6,ok
2025-12-11T17:00:02Z,2025-12-11,2025,December,11,17,Afternoon,Winter,Bizerte,1.91,338.96666666666664,3,13.6,85,16.1,47.4,ok
2025-12-11T15:00:02Z,2025-12-11,2025,December,11,15,Afternoon,Winter,Bizerte,2.65,338.8666666666667,234,14.2,80.3,17.7,50,ok
2025-12-11T14:00:02Z,2025-12-11,2025,December,11,14,Afternoon,Winter,Bizerte,0.88,338.93333333333334,469,17.2,100,17.2,8.2,ok
2025-12-11T13:00:02Z,2025-12-11,2025,December,11,13,Afternoon,Winter,Bizerte,1.52,339.1333333333333,465,16.3,100,16.3,60.2,ok
2025-12-11T11:00:02Z,2025-12-11,2025,December,11,11,Morning,Winter,Bizerte,0.55,339.6333333333333,372,12.9,100,12.9,36.9,ok
2025-12-11T09:00:02Z,2025-12-11,2025,December,11,9,Morning,Winter,Bizerte,0.29,339.73333333333335,88,10.6,100,10.6,211.6,ok
2025-12-11T08:00:02Z,2025-12-11,2025,December,11,8,Morning,Winter,Bizerte,0.48,339.6666666666667,26,9.8,100,9.8,277.7,ok
2025-12-11T07:00:02Z,2025-12-11,2025,December,11,7,Morning,Winter,Bizerte,0.5,339.6333333333333,0,9.8,100,9.8,127.4,ok
2025-12-11T05:00:02Z,2025-12-11,2025,December,11,5,Night,Winter,Bizerte,0.2,339.40000000000003,1,8.6,100,8.6,287.7,ok
2025-12-11T03:00:02Z,2025-12-11,2025,December,11,3,Night,Winter,Bizerte,0.71,339.5,0,9.9,100,9.9,43.7,ok
2025-12-11T01:00:02Z,2025-12-11,2025,December,11,1,Night,Winter,Bizerte,0.27,339.6666666666667,0,10.7,100,10.7,346.6,ok
2025-12-10T23:00:02Z,2025-12-10,2025,December,10,23,Evening,Winter,Bizerte,0.32,339.8,0,12.1,100,12.1,283.2,ok
2025-12-10T21:00:02Z,2025-12-10,2025,December,10,21,Evening,Winter,Bizerte,0.7,339.8,0,12.7,100,12.7,52.9,ok
2025-12-10T19:00:02Z,2025-12-10,2025,December,10,19,Evening,Winter,Bizerte,1.18,339.6666666666667,0,13,100,13,281.8,ok
2025-12-10T18:00:02Z,2025-12-10,2025,December,10,18,Evening,Winter,Bizerte,0.92,339.5,0,14.1,100,14.1,295.5,ok
2025-12-10T17:00:02Z,2025-12-10,2025,December,10,17,Afternoon,Winter,Bizerte,0.77,339.3666666666667,4,13.8,84.8,16.4,305.7,ok
2025-12-10T16:00:02Z,2025-12-10,2025,December,10,16,Afternoon,Winter,Bizerte,1.75,339.23333333333335,93,14,78.8,17.7,72.3,ok
2025-12-10T15:00:02Z,2025-12-10,2025,December,10,15,Afternoon,Winter,Bizerte,2.35,339.09999999999997,228,14,77.3,18,84.7,ok
2025-12-10T13:00:02Z,2025-12-10,2025,December,10,13,Afternoon,Winter,Bizerte,0.91,339.3333333333333,429,16.5,96.5,17.1,58.5,ok
2025-12-10T12:00:02Z,2025-12-10,2025,December,10,12,Afternoon,Winter,Bizerte,1.17,339.53333333333336,450,14.7,100,14.7,147.3,ok
2025-12-10T11:00:02Z,2025-12-10,2025,December,10,11,Morning,Winter,Bizerte,1.3,339.73333333333335,377,12,100,12,133.1,ok
2025-12-10T09:00:02Z,2025-12-10,2025,December,10,9,Morning,Winter,Bizerte,0.92,339.6333333333333,157,9.2,100,9.2,182.3,ok
2025-12-10T07:00:02Z,2025-12-10,2025,December,10,7,Morning,Winter,Bizerte,0.05,339.5,0,8.8,100,8.8,166.7,ok
2025-12-10T05:00:02Z,2025-12-10,2025,December,10,5,Night,Winter,Bizerte,0.45,339.40000000000003,0,10,100,10,121.7,ok
2025-12-10T04:00:02Z,2025-12-10,2025,December,10,4,Night,Winter,Bizerte,0.7,339.43333333333334,0,8.4,100,8.4,236.5,ok
2025-12-10T03:00:02Z,2025-12-10,2025,December,10,3,Night,Winter,Bizerte,0.58,339.43333333333334,0,9.8,100,9.8,270.7,ok
2025-12-10T01:00:02Z,2025-12-10,2025,December,10,1,Night,Winter,Bizerte,0.36,339.53333333333336,0,11.1,100,11.1,88.1,ok
2025-12-09T23:00:02Z,2025-12-09,2025,December,9,23,Evening,Winter,Bizerte,1.07,339.59999999999997,0,13.9,100,13.9,307.2,ok
2025-12-09T22:00:02Z,2025-12-09,2025,December,9,22,Evening,Winter,Bizerte,1.28,339.73333333333335,0,14.2,100,14.2,285.5,ok
2025-12-09T21:00:02Z,2025-12-09,2025,December,9,21,Evening,Winter,Bizerte,1.37,339.76666666666665,0,13.9,100,13.9,299.6,ok
2025-12-09T19:00:02Z,2025-12-09,2025,December,9,19,Evening,Winter,Bizerte,0.97,339.76666666666665,0,12.8,89.2,14.6,298.8,ok
2025-12-09T17:00:02Z,2025-12-09,2025,December,9,17,Afternoon,Winter,Bizerte,0.67,339.59999999999997,3,12.6,77.4,16.6,359.4,ok
2025-12-09T15:00:02Z,2025-12-09,2025,December,9,15,Afternoon,Winter,Bizerte,2.15,339.5,299,13.2,70.4,18.7,65.2,ok
2025-12-09T13:00:02Z,2025-12-09,2025,December,9,13,Afternoon,Winter,Bizerte,0.48,339.7,259,12.4,74.4,17,333.8,ok
2025-12-09T11:00:02Z,2025-12-09,2025,December,9,11,Morning,Winter,Bizerte,0.2,340.09999999999997,453,14.9,100,14.9,76.8,ok
2025-12-09T09:00:02Z,2025-12-09,2025,December,9,9,Morning,Winter,Bizerte,0.61,340.1333333333333,133,12.3,100,12.3,86.8,ok
2025-12-09T07:00:02Z,2025-12-09,2025,December,9,7,Morning,Winter,Bizerte,0.68,340.1666666666667,0,9.2,100,9.2,284.6,ok
2025-12-09T05:00:02Z,2025-12-09,2025,December,9,5,Night,Winter,Bizerte,0.73,340.03333333333336,0,9.9,100,9.9,264.9,ok
2025-12-09T03:00:02Z,2025-12-09,2025,December,9,3,Night,Winter,Bizerte,0.35,340.03333333333336,0,10.3,100,10.3,357.9,ok
2025-12-09T02:00:02Z,2025-12-09,2025,December,9,2,Night,Winter,Bizerte,0.31,340.06666666666666,0,11,100,11,70.5,ok
2025-12-09T01:00:02Z,2025-12-09,2025,December,9,1,Night,Winter,Bizerte,0.63,340.03333333333336,0,12.5,100,12.5,273.2,ok
2025-12-08T23:00:02Z,2025-12-08,2025,December,8,23,Evening,Winter,Bizerte,0.38,339.93333333333334,0,12.6,100,12.6,341.6,ok
2025-12-08T21:00:02Z,2025-12-08,2025,December,8,21,Evening,Winter,Bizerte,1.75,339.8666666666667,0,12.4,87.8,14.4,85,ok
2025-12-08T19:00:02Z,2025-12-08,2025,December,8,19,Evening,Winter,Bizerte,2.73,339.6666666666667,0,12.9,78.5,16.6,195.4,ok
2025-12-08T17:00:02Z,2025-12-08,2025,December,8,17,Afternoon,Winter,Bizerte,1.94,339.3666666666667,3,13.3,78.2,17.2,175.2,ok
2025-12-08T15:00:02Z,2025-12-08,2025,December,8,15,Afternoon,Winter,Bizerte,3.94,339.23333333333335,237,13.5,68.2,19.5,262.6,ok
2025-12-08T13:00:02Z,2025-12-08,2025,December,8,13,Afternoon,Winter,Bizerte,4.4,339.5,358,13.3,71.1,18.7,256,ok
2025-12-08T11:00:02Z,2025-12-08,2025,December,8,11,Morning,Winter,Bizerte,3.33,339.73333333333335,182,13.3,71.2,18.6,228.1,ok
2025-12-08T09:00:02Z,2025-12-08,2025,December,8,9,Morning,Winter,Bizerte,1.81,339.6333333333333,241,13.7,78.6,17.5,247.9,ok
2025-12-08T07:00:02Z,2025-12-08,2025,December,8,7,Morning,Winter,Bizerte,1.93,339.06666666666666,0,13.7,84.4,16.3,240.5,ok
2025-12-08T05:00:02Z,2025-12-08,2025,December,8,5,Night,Winter,Bizerte,4.46,338.6333333333333,0,13.7,83.8,16.5,265.6,ok
2025-12-08T03:00:02Z,2025-12-08,2025,December,8,3,Night,Winter,Bizerte,8.9,338.5,0,14,85.1,16.6,291.9,ok
2025-12-08T01:00:02Z,2025-12-08,2025,December,8,1,Night,Winter,Bizerte,10.55,338.40000000000003,0,13.6,81.8,16.7,289.6,ok
2025-12-07T23:00:02Z,2025-12-07,2025,December,7,23,Evening,Winter,Bizerte,7.18,338.6333333333333,0,13.7,82.4,16.7,257.2,ok
2025-12-07T21:00:02Z,2025-12-07,2025,December,7,21,Evening,Winter,Bizerte,3.14,338.8666666666667,0,13.6,81.7,16.8,288.5,ok
2025-12-07T20:00:02Z,2025-12-07,2025,December,7,20,Evening,Winter,Bizerte,4.32,338.76666666666665,0,13.7,81.2,17,266.5,ok
2025-12-07T19:00:02Z,2025-12-07,2025,December,7,19,Evening,Winter,Bizerte,4.07,338.7,0,13.7,80.1,17.2,284.2,ok
2025-12-07T17:00:02Z,2025-12-07,2025,December,7,17,Afternoon,Winter,Bizerte,4.75,338.3333333333333,3,13.6,80,17.1,285.4,ok
2025-12-07T15:00:02Z,2025-12-07,2025,December,7,15,Afternoon,Winter,Bizerte,12.44,337.93333333333334,241,13.5,74.4,18.1,298.1,ok
2025-12-07T13:00:02Z,2025-12-07,2025,December,7,13,Afternoon,Winter,Bizerte,5.16,338.2,511,14.2,75.1,18.7,285.5,ok
2025-12-07T11:00:02Z,2025-12-07,2025,December,7,11,Morning,Winter,Bizerte,6.36,338.59999999999997,225,14.3,77.3,18.4,277.3,ok
2025-12-07T09:00:02Z,2025-12-07,2025,December,7,9,Morning,Winter,Bizerte,4.66,338.3333333333333,252,14.9,84.1,17.6,256.9,ok
2025-12-07T07:00:02Z,2025-12-07,2025,December,7,7,Morning,Winter,Bizerte,3.75,338.2,0,13.7,86.9,15.9,266.3,ok
2025-12-07T05:00:02Z,2025-12-07,2025,December,7,5,Night,Winter,Bizerte,4.97,338.09999999999997,0,14,83.4,16.8,258.1,ok
2025-12-07T03:00:02Z,2025-12-07,2025,December,7,3,Night,Winter,Bizerte,4.26,338.26666666666665,0,13.7,82.8,16.6,266.1,ok
2025-12-07T01:00:02Z,2025-12-07,2025,December,7,1,Night,Winter,Bizerte,3.12,338.1666666666667,0,13,84.1,15.7,260.7,ok
2026-01-06T14:00:00Z,2026-01-06,2026,January,6,14,Afternoon,Winter,Sousse,1.06,502.59499999999997,437,8.5,50.3,19.1,28.9,ok
2026-01-06T13:00:00Z,2026-01-06,2026,January,6,13,Afternoon,Winter,Sousse,2.94,502.695,479,8.2,48.7,19.3,286.5,ok
2026-01-06T12:00:00Z,2026-01-06,2026,January,6,12,Afternoon,Winter,Sousse,1.58,502.995,478,8,49.7,18.7,315.2,ok
2026-01-06T11:00:00Z,2026-01-06,2026,January,6,11,Morning,Winter,Sousse,0.61,503.145,417,8.2,52.5,18.1,234.7,ok
2026-01-06T10:00:00Z,2026-01-06,2026,January,6,10,Morning,Winter,Sousse,3.08,502.995,319,8.7,58.6,16.9,271.8,ok
2026-01-06T09:00:00Z,2026-01-06,2026,January,6,9,Morning,Winter,Sousse,1.61,502.545,177,8.5,67,14.6,232.8,ok
2026-01-06T08:00:00Z,2026-01-06,2026,January,6,8,Morning,Winter,Sousse,2.05,502.195,32,8,71.4,13,197.3,ok
2026-01-06T07:00:00Z,2026-01-06,2026,January,6,7,Morning,Winter,Sousse,2.18,501.745,0,8,72.4,12.8,226.5,ok
2026-01-06T06:00:00Z,2026-01-06,2026,January,6,6,Morning,Winter,Sousse,0.34,501.695,0,8,73.2,12.7,234.4,ok
2026-01-06T05:00:00Z,2026-01-06,2026,January,6,5,Night,Winter,Sousse,1.72,501.445,0,8.1,69.8,13.5,220.7,ok
2026-01-06T04:00:00Z,2026-01-06,2026,January,6,4,Night,Winter,Sousse,0.85,501.59499999999997,0,8.1,67.1,14.1,217.1,ok
2026-01-06T03:00:00Z,2026-01-06,2026,January,6,3,Night,Winter,Sousse,1.13,501.745,0,8,65.6,14.4,196.4,ok
2026-01-06T02:00:00Z,2026-01-06,2026,January,6,2,Night,Winter,Sousse,0.71,501.84499999999997,0,8,70.2,13.4,226.2,ok
2026-01-06T01:00:00Z,2026-01-06,2026,January,6,1,Night,Winter,Sousse,2.15,501.84499999999997,0,8.1,63.9,14.9,242.4,ok
NA,NA,NA,NA,NA,NA,Night,NA,Sousse,0.9786206896551723,508.3548275862069,0.10344827586206896,9.244827586206897,81.3896551724138,12.60344827586207,240.47931034482758,ok
